QuestionId,CorrectRate
0,0.44345661450924606
1,0.5714285714285714
2,0.3852140077821012
3,0.8087574850299402
4,0.4014084507042254
5,0.1908763505402161
6,0.5285215366705471
7,0.34831460674157305
8,0.3919209282337774
9,0.36330935251798563
10,0.4020356234096692
11,0.45831414094887146
12,0.3991769547325103
13,0.6965845909451946
14,0.6682380671773719
15,0.5
16,0.5834782608695652
17,0.42924528301886794
18,0.3175333640128854
19,0.6355869242199108
20,0.6338605741066198
21,0.40875912408759124
22,0.618519842688595
23,0.44905008635578586
24,0.6194061062317022
25,0.8116182572614108
26,0.5282392026578073
27,0.45169600686990125
28,0.4888888888888889
29,0.6161849710982659
30,0.507643085673658
31,0.6719858156028369
32,0.38571428571428573
33,0.25
34,0.49099485420240135
35,0.5161290322580645
36,0.407496977025393
37,0.6055408970976254
38,0.4959709911361805
39,0.45607978519370923
40,0.3501346671796845
41,0.3343949044585987
42,0.3614457831325301
43,0.75
44,0.3259566620562471
45,0.4266263237518911
46,0.2638997650743931
47,0.59500693481276
48,0.381903642773208
49,0.45301112389719983
50,0.5885792913656691
51,0.5290731145653426
52,0.411199331383201
53,0.47384219554030876
54,0.4235565819861432
55,0.4344317417619368
56,0.5164498852333589
57,0.38461538461538464
58,0.4230769230769231
59,0.8125244618395303
60,0.40625
61,0.23076923076923078
62,0.4487917146144994
63,0.3089983022071307
64,0.7690205011389522
65,0.8311733800350263
66,0.5178466939730837
67,0.3678474114441417
68,0.2823529411764706
69,0.525314046440807
70,0.29896907216494845
71,0.39780306002353866
72,0.5347846663511595
73,0.5882352941176471
74,0.48619447779111646
75,0.5913608562691132
76,0.5038759689922481
77,0.3385146804835924
78,0.6784037558685446
79,0.3371824480369515
80,0.703942380591357
81,0.5043478260869565
82,0.6288951841359773
83,0.5342512908777969
84,0.38599162542824517
85,0.4340557275541796
86,0.7569794050343249
87,0.28617571059431524
88,0.5244969378827646
89,0.7048846675712347
90,0.5777149777957207
91,0.4672733636681834
92,0.5099052540913006
93,0.2279475982532751
94,0.2549317147192716
95,0.38443935926773454
96,0.3950617283950617
97,0.5830055074744296
98,0.46551724137931033
99,0.4632352941176471
100,0.6666666666666666
101,0.4375724777734828
102,0.44692737430167595
103,0.5780661364587694
104,0.2247191011235955
105,0.5554903112155021
106,0.5435606060606061
107,0.3717948717948718
108,0.3333333333333333
109,0.45045045045045046
110,0.2727272727272727
111,0.6800766283524904
112,0.34615384615384615
113,0.45454545454545453
114,0.4807692307692308
115,0.4230769230769231
116,0.532516493873704
117,0.3
118,0.5184887459807074
119,0.45314401622718053
120,0.36584227718152124
121,0.3592814371257485
122,0.6556383970177073
123,0.4435634328358209
124,0.38095238095238093
125,0.5447409733124019
126,0.25301204819277107
127,0.43119266055045874
128,0.28205128205128205
129,0.4796279893711249
130,0.34807327858496523
131,0.46017699115044247
132,0.38777908343125733
133,0.6589721254355401
134,0.6441947565543071
135,0.4472
136,0.36619718309859156
137,0.625
138,0.7092511013215859
139,0.3333333333333333
140,0.40718562874251496
141,0.45348837209302323
142,0.2718762718762719
143,0.7113115891741846
144,0.48201438848920863
145,0.4779116465863454
146,0.226507713884993
147,0.5942350332594235
148,0.3794225294835299
149,0.3269230769230769
150,0.563894523326572
151,0.4928131416837782
152,0.3487592219986586
153,0.75
154,0.7866724361748161
155,0.1647761194029851
156,0.48392554991539766
157,0.6983852364475202
158,0.4008152173913043
159,0.3684456928838951
160,0.6034868126955745
161,0.331370239497448
162,0.3880407124681934
163,0.7555555555555555
164,0.7130434782608696
165,0.5597210113339146
166,0.34615384615384615
167,0.42098688319800126
168,0.6990291262135923
169,0.2619461337966985
170,0.6307592472420506
171,0.5099243856332704
172,0.30194805194805197
173,0.35766423357664234
174,0.3791748526522593
175,0.3
176,0.5779816513761468
177,0.4793713163064833
178,0.8580778504994833
179,0.28205128205128205
180,0.25
181,0.31881533101045295
182,0.26057906458797325
183,0.46070878274268107
184,0.6193365695792881
185,0.6725598526703499
186,0.37359792924935287
187,0.49221611721611724
188,0.3968253968253968
189,0.3595505617977528
190,0.6479473276529821
191,0.34522439585730724
192,0.275
193,0.5395248380129589
194,0.459214501510574
195,0.7486296006264683
196,0.5672630881378397
197,0.3476454293628809
198,0.48773006134969327
199,0.7754551584625758
200,0.6433734939759036
201,0.40037593984962405
202,0.7776781712236666
203,0.47134502923976607
204,0.42872117400419285
205,0.45176470588235296
206,0.3559090909090909
207,0.5443155452436195
208,0.24358974358974358
209,0.7150201983106867
210,0.3752032520325203
211,0.6892430278884463
212,0.36947278911564624
213,0.5997458703939009
214,0.4286701208981002
215,0.38674698795180723
216,0.5814163283716735
217,0.40392706872370265
218,0.28251400124455506
219,0.45816372682044326
220,0.49264705882352944
221,0.5510534846029174
222,0.6013157894736842
223,0.27
224,0.4843205574912892
225,0.34444444444444444
226,0.3833729216152019
227,0.6731220657276995
228,0.39285714285714285
229,0.3670668953687822
230,0.3
231,0.7367694431661298
232,0.5092748735244519
233,0.49002302379125096
234,0.4214749713412304
235,0.4242902208201893
236,0.5739098300073909
237,0.3273209549071618
238,0.5610789980732177
239,0.5555555555555556
240,0.36036036036036034
241,0.28942398489140697
242,0.3742690058479532
243,0.6543352601156069
244,0.3076923076923077
245,0.22587719298245615
246,0.3090909090909091
247,0.5470899470899471
248,0.7447983014861995
249,0.5824
250,0.6997876857749469
251,0.2211259431224608
252,0.694672131147541
253,0.46017699115044247
254,0.6176470588235294
255,0.5315660969654691
256,0.6682432432432432
257,0.7577639751552795
258,0.30718954248366015
259,0.58578856152513
260,0.6807675534234627
261,0.46254071661237783
262,0.37785588752196836
263,0.4390435123480988
264,0.5641618497109827
265,0.4400921658986175
266,0.4375
267,0.44103648863035433
268,0.32035398230088497
269,0.3382352941176471
270,0.45714285714285713
271,0.38748627881448955
272,0.7391304347826086
273,0.2926829268292683
274,0.5763546798029556
275,0.4309500489715965
276,0.26485436893203884
277,0.5088235294117647
278,0.5413844996237773
279,0.38796296296296295
280,0.39325842696629215
281,0.6872117400419288
282,0.27436399217221136
283,0.5539622641509434
284,0.6466252909231963
285,0.6514188903007201
286,0.3333333333333333
287,0.6666666666666666
288,0.49522673031026254
289,0.4843238184370613
290,0.6530156366344005
291,0.36631716906946266
292,0.5662599915860328
293,0.5660592255125285
294,0.5
295,0.7929061784897025
296,0.4117647058823529
297,0.467046379170057
298,0.530213539300318
299,0.5
300,0.5041502839667977
301,0.2822966507177033
302,0.4041916167664671
303,0.29213483146067415
304,0.5616020896821942
305,0.7831050228310502
306,0.6755186721991702
307,0.2675336739433349
308,0.27180232558139533
309,0.6176470588235294
310,0.36875858909757214
311,0.5098039215686274
312,0.8594420600858369
313,0.4444444444444444
314,0.6506666666666666
315,0.7777777777777778
316,0.3020833333333333
317,0.593939393939394
318,0.5128205128205128
319,0.5156195156195156
320,0.7460815047021944
321,0.752542372881356
322,0.358974358974359
323,0.6796511627906977
324,0.3423728813559322
325,0.4171899529042386
326,0.4470588235294118
327,0.41221033868092694
328,0.5809859154929577
329,0.27710843373493976
330,0.5834586466165413
331,0.5460750853242321
332,0.6037800687285223
333,0.5344427244582043
334,0.39622641509433965
335,0.4355680449618627
336,0.43023255813953487
337,0.6134992458521871
338,0.26537216828478966
339,0.26621160409556316
340,0.5316455696202531
341,0.46077210460772106
342,0.3928444916755225
343,0.6360686138154845
344,0.6666666666666666
345,0.5
346,0.5548446069469836
347,0.6794871794871795
348,0.6111553784860557
349,0.7426722497145032
350,0.6669322709163347
351,0.2986478542034098
352,0.30935251798561153
353,0.4601571268237935
354,0.4384920634920635
355,0.4777327935222672
356,0.3620689655172414
357,0.5714285714285714
358,0.3404255319148936
359,0.49745331069609505
360,0.6027027027027027
361,0.4085974815458098
362,0.39503252513305737
363,0.7119341563786008
364,0.38965087281795513
365,0.317481884057971
366,0.7720588235294118
367,0.5881326352530541
368,0.5715528490648107
369,0.6207354895879486
370,0.5524549629106322
371,0.39528487229862475
372,0.6175359032501889
373,0.5522454424188529
374,0.6025641025641025
375,0.5536529680365296
376,0.6658097686375322
377,0.5360501567398119
378,0.40396341463414637
379,0.3932938856015779
380,0.41332426920462273
381,0.6724137931034483
382,0.2846715328467153
383,0.8035714285714286
384,0.39622641509433965
385,0.38574283810792803
386,0.5105140186915887
387,0.33212996389891697
388,0.3539518900343643
389,0.5411341853035144
390,0.37545126353790614
391,0.44333214158026457
392,0.5430762291384754
393,0.5384615384615384
394,0.7770088427527874
395,0.3507853403141361
396,0.8141821946169773
397,0.4166666666666667
398,0.4950592885375494
399,0.40804597701149425
400,0.38461538461538464
401,0.6086956521739131
402,0.462472885032538
403,0.6522923286427599
404,0.4482213438735178
405,0.7959044368600683
406,0.7836696386672923
407,0.4636363636363636
408,0.6916666666666667
409,0.5665385958784491
410,0.8033135089209855
411,0.5872
412,0.5170149253731343
413,0.6467289719626168
414,0.8214876033057851
415,0.42392566782810687
416,0.39634146341463417
417,0.4919449901768173
418,0.24719101123595505
419,0.35294117647058826
420,0.7599099099099099
421,0.7485815602836879
422,0.8958333333333334
423,0.36478260869565216
424,0.36937463471654003
425,0.1794871794871795
426,0.2875
427,0.5714285714285714
428,0.3333333333333333
429,0.7692307692307693
430,0.3107890499194847
431,0.6799680766161214
432,0.6391875746714456
433,0.49579158316633265
434,0.37920850561134084
435,0.5444100751215201
436,0.7302158273381295
437,0.3470790378006873
438,0.6336968785257616
439,0.25990626331487005
440,0.8289473684210527
441,0.7328063241106719
442,0.25
443,0.4491017964071856
444,0.5531914893617021
445,0.42746536267318663
446,0.46194225721784776
447,0.5280898876404494
448,0.4774980930587338
449,0.5273243435060326
450,0.4632352941176471
451,0.7810752688172043
452,0.7151826484018264
453,0.4938759383642829
454,0.43157894736842106
455,0.30035971223021585
456,0.3850635593220339
457,0.7355015673981191
458,0.6855670103092784
459,0.7068876229932677
460,0.6834830684174154
461,0.6830932524639879
462,0.7549759780370625
463,0.5040770941438102
464,0.8016701461377871
465,0.5911832946635731
466,0.6306156405990017
467,0.3866015352407537
468,0.7242094349403836
469,0.647672901261418
470,0.33157894736842103
471,0.375
472,0.7329113924050633
473,0.8035938152946093
474,0.44424985405720957
475,0.5222222222222223
476,0.4272300469483568
477,0.5
478,0.6010362694300518
479,0.4388888888888889
480,0.7486176095278605
481,0.2564102564102564
482,0.632398753894081
483,0.3781398506449423
484,0.4762235334953141
485,0.6788256227758007
486,0.3798165137614679
487,0.3900975243810953
488,0.784325637910085
489,0.47145328719723184
490,0.6897119341563785
491,0.4242828552368246
492,0.5914522058823529
493,0.3177947108919767
494,0.4736464682681965
495,0.29533898305084744
496,0.4790502793296089
497,0.5792220113851992
498,0.39440337909186907
499,0.5
500,0.19961315280464217
501,0.7908067542213884
502,0.5150989239847276
503,0.6942909760589319
504,0.3739130434782609
505,0.5881085738905644
506,0.5973861720067454
507,0.6451319381255687
508,0.769276393831554
509,0.5797613787008395
510,0.5424528301886793
511,0.8236994219653179
512,0.4878048780487805
513,0.5198019801980198
514,0.5523978685612788
515,0.4457831325301205
516,0.5104166666666666
517,0.6224846894138233
518,0.4444444444444444
519,0.6203547297297297
520,0.5488436313427684
521,0.5350877192982456
522,0.5733846812152332
523,0.3202725724020443
524,0.4069767441860465
525,0.5130237825594564
526,0.47835159102764735
527,0.7146075854299662
528,0.24870107377900935
529,0.7273986837547627
530,0.5793184488836662
531,0.34057971014492755
532,0.4811320754716981
533,0.7024221453287197
534,0.4166666666666667
535,0.42105263157894735
536,0.4165103189493433
537,0.3050239234449761
538,0.2980769230769231
539,0.8406055209260909
540,0.521875
541,0.24580152671755726
542,0.37132987910189985
543,0.30624263839811544
544,0.5299145299145299
545,0.4172443674176776
546,0.6280160857908847
547,0.5170998632010944
548,0.4
549,0.5114503816793893
550,0.41942945258288356
551,0.5822472701655512
552,0.4618434093161546
553,0.7438292194796531
554,0.4756637168141593
555,0.44658493870402804
556,0.35185185185185186
557,0.5068493150684932
558,0.4666666666666667
559,0.36540962288686607
560,0.303603071470762
561,0.6422764227642277
562,0.45454545454545453
563,0.5266821345707656
564,0.60859375
565,0.44751728472658703
566,0.8312354312354312
567,0.7867881548974943
568,0.7092198581560284
569,0.4650655021834061
570,0.6002673796791443
571,0.5703883495145631
572,0.3968253968253968
573,0.42902208201892744
574,0.5870165745856354
575,0.239813736903376
576,0.53
577,0.692627824019025
578,0.5777777777777777
579,0.6987632508833922
580,0.24817518248175183
581,0.7717897538256819
582,0.5908071748878924
583,0.4658266513936617
584,0.5733652312599681
585,0.6323644933228594
586,0.24676089517078917
587,0.437763309076982
588,0.3060171919770774
589,0.3829985987856142
590,0.5058823529411764
591,0.5822259136212624
592,0.5874337623012869
593,0.575
594,0.6383121232417951
595,0.4566787003610108
596,0.5499430307633878
597,0.5
598,0.2222222222222222
599,0.27279053583855256
600,0.4755738669805768
601,0.64625
602,0.4550898203592814
603,0.25
604,0.46320346320346323
605,0.2712127082526153
606,0.5
607,0.585635359116022
608,0.75
609,0.4526645768025078
610,0.6216951788491446
611,0.2942982456140351
612,0.72822910578609
613,0.328125
614,0.6309751434034416
615,0.5809690091663029
616,0.6946996466431096
617,0.46836595357305416
618,0.32608695652173914
619,0.31736526946107785
620,0.4231678486997636
621,0.56
622,0.6452455590386625
623,0.3343677269200931
624,0.35966826713225664
625,0.6069225496915696
626,0.5297805642633229
627,0.4293381037567084
628,0.3388505747126437
629,0.7801024765157984
630,0.7142857142857143
631,0.4767255216693419
632,0.38686131386861317
633,0.4777777777777778
634,0.830752990851513
635,0.6022181146025878
636,0.7472270869819031
637,0.680377358490566
638,0.4874859917818454
639,0.6137547759638764
640,0.3859275053304904
641,0.31238095238095237
642,0.5169521146452289
643,0.6832369942196532
644,0.6348008385744235
645,0.6688283614353653
646,0.6685779816513762
647,0.32762312633832974
648,0.47435897435897434
649,0.4852941176470588
650,0.5422053231939163
651,0.5853658536585366
652,0.7081260364842454
653,0.6312384473197782
654,0.68125
655,0.5835789473684211
656,0.6754587155963303
657,0.6662756598240469
658,0.4937424303593056
659,0.6589595375722543
660,1.0
661,0.24492234169653523
662,0.4751921733053808
663,0.2874251497005988
664,0.4467760396795116
665,0.5434782608695652
666,0.5641025641025641
667,0.39395807644882863
668,0.7201772324471711
669,0.4543795620437956
670,0.34123893805309735
671,0.41964285714285715
672,0.8094962362478286
673,0.7759795570698467
674,0.375889890840057
675,0.4889406286379511
676,0.5771369006254343
677,0.4166204986149584
678,0.44105303319343764
679,0.8576972833117723
680,0.36363636363636365
681,0.48475120385232745
682,0.6620610247553252
683,0.7275747508305648
684,0.3044033184428845
685,0.6028645833333334
686,0.5465983224603914
687,0.5891608391608392
688,0.7515923566878981
689,0.6049382716049383
690,0.8030480656506448
691,0.6556776556776557
692,0.5205479452054794
693,0.4260869565217391
694,0.32941176470588235
695,0.5718617343844754
696,0.5350019554165037
697,0.6024518388791593
698,0.29411764705882354
699,0.3076923076923077
700,0.7590290112492599
701,0.4159362549800797
702,0.3253012048192771
703,0.3333333333333333
704,0.5774811375507836
705,0.5046511627906977
706,0.5590604026845638
707,0.6066079295154185
708,0.3333333333333333
709,0.297423887587822
710,0.7392906494702902
711,0.30069052102950405
712,0.5349959774738536
713,0.6724890829694323
714,0.6044003451251079
715,0.5454545454545454
716,0.5309139784946236
717,0.583284968078932
718,0.1838905775075988
719,0.375
720,0.42857142857142855
721,0.604526503871352
722,0.5
723,0.631578947368421
724,0.4714285714285714
725,0.38922155688622756
726,0.277602523659306
727,0.7557540364136036
728,0.5773195876288659
729,0.24976437323279924
730,0.75
731,0.7648104265402843
732,0.4302771855010661
733,0.8470588235294118
734,0.27978216473791695
735,0.5751091703056769
736,0.5034770514603616
737,0.5117691723614275
738,0.5892179195140471
739,0.632183908045977
740,0.5147833130822195
741,0.7111459968602826
742,0.7966432474629196
743,0.26436781609195403
744,0.552073732718894
745,0.398923904688701
746,0.39236641221374047
747,0.5929203539823009
748,0.4112394957983193
749,0.4330590875093493
750,0.5281231497927767
751,0.7243697478991596
752,0.23076923076923078
753,0.718544498027181
754,0.49905767056162836
755,0.445821854912764
756,0.6057838660578386
757,0.25
758,0.6369789811186319
759,0.3695652173913043
760,0.6666666666666666
761,0.40458015267175573
762,0.28662420382165604
763,0.5288461538461539
764,0.6521591295477729
765,0.5
766,0.4079952968841858
767,0.5171102661596958
768,0.6031866464339909
769,0.3708609271523179
770,0.5017381228273464
771,0.3055555555555556
772,0.7404718693284936
773,0.5168539325842697
774,0.345679012345679
775,0.325
776,0.491640866873065
777,0.2942122186495177
778,0.667828106852497
779,0.6439169139465876
780,0.3943217665615142
781,0.5941470927993839
782,0.5969912905779889
783,0.42857142857142855
784,0.18421052631578946
785,0.48008565310492507
786,0.7001862197392924
787,0.6100302637267618
788,0.6622976098689283
789,0.36787349146899706
790,0.5463875205254516
791,0.8521777386713595
792,0.2878228782287823
793,0.32941176470588235
794,0.48801571709233793
795,0.5118074477747502
796,0.5314685314685315
797,0.336283185840708
798,0.6926121372031663
799,0.4090909090909091
800,0.360198108959928
801,0.3490838958534233
802,0.7828038674033149
803,0.6991416309012876
804,0.6874739908447773
805,0.5755627009646302
806,0.47480988593155893
807,0.75
808,0.4953161592505855
809,0.8079301564205166
810,0.5
811,0.7225661226786719
812,0.5256410256410257
813,0.7136481963555225
814,0.6826056826056826
815,0.774281805745554
816,0.516564952048823
817,0.5507246376811594
818,0.21645021645021645
819,0.5295013323182337
820,0.37902753368482717
821,0.4
822,0.3204225352112676
823,0.6443538998835856
824,0.3058769088385007
825,0.8883836295990079
826,0.42536327608982827
827,0.408207343412527
828,0.8739346590909091
829,0.6215316315205327
830,0.5131304710295956
831,0.6547256097560976
832,0.5
833,0.4251152073732719
834,0.4805414551607445
835,0.6959511077158136
836,0.515854074326628
837,0.6248062015503876
838,0.44733178654292344
839,0.42990654205607476
840,0.5057803468208093
841,1.0
842,0.3333333333333333
843,0.28205128205128205
844,0.5385435168738899
845,0.6858594411515665
846,0.25251256281407036
847,1.0
848,0.6385681293302541
849,0.3700319780721791
850,0.4876984126984127
851,0.32941176470588235
852,0.4853700516351119
853,0.6007025761124122
854,0.4
855,0.7592529711375212
856,0.2717241379310345
857,0.23809523809523808
858,0.4681372549019608
859,0.5109430959013131
860,0.4666666666666667
861,0.4883720930232558
862,0.4592198581560284
863,0.8087112707678491
864,0.5248618784530387
865,0.29743589743589743
866,0.6329331046312179
867,0.7747404844290657
868,0.4454183266932271
869,0.3857374392220421
870,0.43427230046948356
871,0.5614186851211073
872,0.5687984496124031
873,0.3732075471698113
874,0.41278065630397237
875,0.3267504488330341
876,0.379746835443038
877,0.5142314990512334
878,0.3066104078762307
879,0.24968553459119497
880,0.49331550802139035
881,0.8224125093075205
882,0.3421623968736431
883,0.30538922155688625
884,0.5878594249201278
885,0.5366705471478463
886,0.3150684931506849
887,0.46611132146914047
888,0.3707865168539326
889,0.6443974630021142
890,0.4812353401094605
891,0.4039287906691222
892,0.4375
893,0.425
894,0.7421602787456446
895,0.41916167664670656
896,0.6895213454075032
897,0.4444444444444444
898,0.5263644773358002
899,0.7228915662650602
900,0.7097791798107256
901,0.5709779179810726
902,0.4327764518695306
903,0.385793018983466
904,0.3101409731696226
905,0.4
906,0.3806193806193806
907,0.8442622950819673
908,0.6798051372896369
909,0.5308641975308642
910,0.6003401360544217
911,0.6693739424703892
912,0.6103216155572176
913,0.35359438924605496
914,0.6610299769408148
915,0.389937106918239
916,0.48690396239086636
917,0.45614035087719296
918,0.3862433862433862
919,0.4121212121212121
920,0.5973843998131714
921,0.6319689484827099
922,0.7052775873886223
923,0.6593227254181967
924,0.9234972677595629
925,0.2469879518072289
926,0.6076388888888888
927,0.6097417840375586
928,0.8333333333333334
929,0.3795180722891566
930,0.5882352941176471
931,0.16039952996474735
932,0.35906040268456374
933,0.7425191370911621
934,0.495304205798285
935,0.4860302677532014
936,0.29213483146067415
937,0.49056603773584906
938,0.709411323584552
939,0.6082047421904403
940,0.5277777777777778
941,0.6611842105263158
942,0.45871559633027525
943,0.5665284583490389
944,0.14285714285714285
945,0.42233632862644416
946,0.4594594594594595
947,0.617124394184168
